Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
2021/22,2022-01-03,Stoke,Preston,1,2,A,0.0,0.0,D,14.0,6.0,2.0,3.0,11.0,8.0,4.0,6.0,3.0,2.0,0.0,0.0
2021/22,2022-01-11,Reading,Fulham,0,7,A,0.0,2.0,A,3.0,22.0,1.0,13.0,6.0,6.0,2.0,11.0,1.0,0.0,0.0,0.0
2021/22,2022-01-15,Cardiff,Blackburn,0,1,A,0.0,1.0,A,11.0,4.0,2.0,2.0,10.0,13.0,7.0,2.0,4.0,5.0,0.0,1.0
2021/22,2022-01-15,Derby,Sheffield United,2,0,H,0.0,0.0,D,5.0,8.0,2.0,2.0,7.0,13.0,1.0,0.0,1.0,1.0,0.0,0.0
2021/22,2022-01-15,Fulham,Bristol City,6,2,H,5.0,2.0,H,18.0,8.0,8.0,5.0,8.0,8.0,6.0,4.0,0.0,2.0,0.0,0.0
2021/22,2022-01-15,Huddersfield,Swansea,1,1,D,1.0,0.0,H,11.0,18.0,8.0,11.0,8.0,3.0,4.0,7.0,0.0,0.0,0.0,0.0
2021/22,2022-01-15,Luton,Bournemouth,3,2,H,2.0,0.0,H,15.0,12.0,7.0,6.0,7.0,10.0,4.0,6.0,0.0,2.0,0.0,0.0
2021/22,2022-01-15,Middlesbrough,Reading,2,1,H,0.0,0.0,D,10.0,10.0,5.0,4.0,11.0,17.0,5.0,5.0,1.0,3.0,0.0,0.0
2021/22,2022-01-15,Millwall,Nott'm Forest,0,1,A,0.0,0.0,D,12.0,24.0,4.0,7.0,6.0,8.0,7.0,7.0,1.0,2.0,0.0,0.0
2021/22,2022-01-15,Peterboro,Coventry,1,4,A,1.0,2.0,A,9.0,22.0,4.0,9.0,13.0,10.0,3.0,8.0,3.0,1.0,0.0,0.0
2021/22,2022-01-15,Preston,Birmingham,1,1,D,1.0,0.0,H,15.0,16.0,5.0,3.0,10.0,9.0,7.0,7.0,1.0,1.0,0.0,0.0
2021/22,2022-01-15,QPR,West Brom,1,0,H,0.0,0.0,D,9.0,12.0,4.0,2.0,12.0,12.0,2.0,5.0,2.0,1.0,0.0,0.0
2021/22,2022-01-16,Hull,Stoke,0,2,A,0.0,1.0,A,5.0,22.0,1.0,9.0,17.0,10.0,7.0,5.0,3.0,1.0,0.0,0.0
2021/22,2022-01-18,Fulham,Birmingham,6,2,H,4.0,1.0,H,15.0,14.0,11.0,6.0,7.0,10.0,6.0,5.0,1.0,1.0,0.0,0.0
2021/22,2022-01-18,Preston,Sheffield United,2,2,D,0.0,2.0,A,12.0,18.0,8.0,7.0,6.0,8.0,4.0,11.0,1.0,2.0,1.0,0.0
2021/22,2022-01-19,Hull,Blackburn,2,0,H,1.0,0.0,H,14.0,15.0,5.0,4.0,11.0,9.0,4.0,10.0,0.0,3.0,0.0,0.0
2021/22,2022-01-19,Reading,Luton,0,2,A,0.0,1.0,A,8.0,16.0,4.0,4.0,9.0,13.0,6.0,4.0,2.0,0.0,0.0,0.0
2021/22,2022-01-22,Birmingham,Barnsley,2,1,H,1.0,0.0,H,11.0,9.0,5.0,4.0,9.0,11.0,5.0,3.0,1.0,2.0,0.0,0.0
2021/22,2022-01-22,Blackpool,Millwall,1,0,H,0.0,0.0,D,14.0,9.0,5.0,3.0,8.0,10.0,6.0,2.0,1.0,0.0,0.0,0.0
2021/22,2022-01-22,Bournemouth,Hull,0,1,A,0.0,0.0,D,17.0,6.0,6.0,4.0,11.0,11.0,4.0,7.0,2.0,2.0,0.0,0.0
2021/22,2022-01-22,Bristol City,Cardiff,3,2,H,1.0,1.0,D,12.0,16.0,6.0,5.0,8.0,10.0,3.0,6.0,1.0,2.0,0.0,0.0
2021/22,2022-01-22,Coventry,QPR,1,2,A,0.0,1.0,A,21.0,8.0,7.0,3.0,12.0,7.0,13.0,2.0,2.0,1.0,0.0,0.0
2021/22,2022-01-22,Nott'm Forest,Derby,2,1,H,0.0,0.0,D,13.0,4.0,6.0,1.0,17.0,22.0,4.0,2.0,2.0,5.0,0.0,1.0
2021/22,2022-01-22,Reading,Huddersfield,3,4,A,3.0,3.0,D,14.0,19.0,4.0,7.0,13.0,11.0,4.0,4.0,3.0,1.0,0.0,0.0
2021/22,2022-01-22,Sheffield United,Luton,2,0,H,0.0,0.0,D,25.0,4.0,7.0,2.0,14.0,8.0,8.0,1.0,0.0,0.0,0.0,1.0
2021/22,2022-01-22,Stoke,Fulham,2,3,A,1.0,2.0,A,6.0,12.0,3.0,6.0,7.0,11.0,3.0,5.0,2.0,0.0,0.0,0.0
2021/22,2022-01-22,Swansea,Preston,1,0,H,0.0,0.0,D,10.0,9.0,4.0,1.0,16.0,11.0,2.0,9.0,3.0,3.0,0.0,0.0
2021/22,2022-01-22,West Brom,Peterboro,3,0,H,0.0,0.0,D,27.0,1.0,6.0,0.0,11.0,8.0,10.0,1.0,1.0,1.0,0.0,0.0
2021/22,2022-01-24,Blackburn,Middlesbrough,1,0,H,0.0,0.0,D,15.0,9.0,3.0,1.0,14.0,14.0,6.0,7.0,4.0,6.0,0.0,0.0
2021/22,2022-01-25,Birmingham,Peterboro,2,2,D,0.0,1.0,A,12.0,10.0,3.0,4.0,15.0,12.0,3.0,4.0,0.0,1.0,0.0,0.0
2021/22,2022-01-25,Coventry,Stoke,1,0,H,0.0,0.0,D,14.0,7.0,4.0,0.0,6.0,9.0,5.0,5.0,2.0,1.0,0.0,0.0
2021/22,2022-01-25,Luton,Bristol City,2,1,H,1.0,0.0,H,8.0,12.0,3.0,3.0,11.0,9.0,8.0,9.0,2.0,2.0,0.0,0.0
2021/22,2022-01-25,Nott'm Forest,Barnsley,3,0,H,2.0,0.0,H,18.0,9.0,6.0,2.0,9.0,15.0,12.0,0.0,2.0,3.0,0.0,0.0
2021/22,2022-01-25,QPR,Swansea,0,0,D,0.0,0.0,D,6.0,12.0,2.0,5.0,15.0,15.0,4.0,3.0,3.0,3.0,0.0,1.0
2021/22,2022-01-26,West Brom,Preston,0,2,A,0.0,1.0,A,8.0,10.0,0.0,3.0,13.0,19.0,3.0,4.0,2.0,4.0,0.0,0.0
2021/22,2022-01-28,Huddersfield,Stoke,1,1,D,1.0,0.0,H,13.0,16.0,5.0,8.0,8.0,10.0,3.0,5.0,2.0,3.0,0.0,0.0
2021/22,2022-01-29,Barnsley,Bournemouth,0,1,A,0.0,1.0,A,14.0,15.0,7.0,3.0,4.0,14.0,2.0,9.0,0.0,2.0,0.0,1.0
2021/22,2022-01-29,Fulham,Blackpool,1,1,D,1.0,0.0,H,19.0,10.0,6.0,4.0,13.0,15.0,9.0,3.0,4.0,2.0,0.0,0.0
2021/22,2022-01-29,Hull,Swansea,2,0,H,2.0,0.0,H,5.0,15.0,2.0,5.0,7.0,10.0,1.0,2.0,0.0,2.0,0.0,0.0
2021/22,2022-01-29,Luton,Blackburn,0,0,D,0.0,0.0,D,8.0,7.0,2.0,2.0,16.0,14.0,6.0,5.0,3.0,2.0,0.0,0.0
2021/22,2022-01-29,Middlesbrough,Coventry,1,0,H,0.0,0.0,D,9.0,15.0,3.0,5.0,10.0,17.0,6.0,8.0,2.0,1.0,0.0,0.0
2021/22,2022-01-29,Millwall,West Brom,2,0,H,0.0,0.0,D,9.0,6.0,3.0,2.0,16.0,13.0,2.0,4.0,1.0,1.0,0.0,0.0
2021/22,2022-01-29,Peterboro,Sheffield United,0,2,A,0.0,0.0,D,3.0,20.0,2.0,5.0,9.0,13.0,0.0,9.0,0.0,1.0,0.0,0.0
2021/22,2022-01-29,Preston,Bristol City,2,2,D,0.0,1.0,A,10.0,12.0,4.0,3.0,9.0,10.0,3.0,6.0,0.0,0.0,0.0,0.0
2021/22,2022-01-29,QPR,Reading,4,0,H,3.0,0.0,H,16.0,18.0,8.0,3.0,19.0,10.0,6.0,8.0,4.0,2.0,0.0,0.0
2021/22,2022-01-30,Cardiff,Nott'm Forest,2,1,H,1.0,0.0,H,10.0,6.0,4.0,1.0,14.0,7.0,3.0,2.0,2.0,1.0,0.0,0.0
2021/22,2022-01-30,Derby,Birmingham,2,2,D,0.0,1.0,A,16.0,13.0,6.0,4.0,4.0,18.0,7.0,6.0,0.0,4.0,0.0,0.0
2021/22,2022-02-01,Millwall,Preston,0,0,D,0.0,0.0,D,7.0,4.0,2.0,1.0,8.0,8.0,2.0,3.0,3.0,1.0,0.0,0.0
2021/22,2022-02-01,Swansea,Luton,0,1,A,0.0,0.0,D,16.0,13.0,4.0,2.0,7.0,9.0,7.0,4.0,2.0,4.0,0.0,0.0
2021/22,2022-02-02,Barnsley,Cardiff,0,1,A,0.0,0.0,D,8.0,5.0,1.0,1.0,14.0,11.0,6.0,0.0,2.0,4.0,0.0,0.0
2021/22,2022-02-02,Huddersfield,Derby,2,0,H,0.0,0.0,D,16.0,1.0,6.0,0.0,11.0,9.0,4.0,3.0,1.0,3.0,0.0,1.0
2021/22,2022-02-04,Birmingham,Sheffield United,1,2,A,0.0,0.0,D,7.0,9.0,2.0,5.0,14.0,8.0,1.0,6.0,4.0,1.0,0.0,0.0
2021/22,2022-02-05,Blackpool,Bristol City,3,1,H,2.0,0.0,H,7.0,9.0,5.0,4.0,11.0,4.0,6.0,4.0,4.0,4.0,0.0,0.0
2021/22,2022-02-05,Hull,Preston,0,1,A,0.0,0.0,D,10.0,7.0,2.0,4.0,14.0,15.0,7.0,4.0,0.0,2.0,0.0,0.0
2021/22,2022-02-05,Swansea,Blackburn,1,0,H,1.0,0.0,H,4.0,17.0,2.0,4.0,9.0,13.0,0.0,13.0,2.0,2.0,1.0,0.0
2021/22,2022-02-08,Coventry,Blackpool,1,1,D,1.0,1.0,D,20.0,10.0,4.0,4.0,10.0,9.0,9.0,4.0,4.0,1.0,0.0,0.0
2021/22,2022-02-08,Derby,Hull,3,1,H,2.0,0.0,H,11.0,9.0,5.0,2.0,9.0,16.0,2.0,10.0,2.0,3.0,0.0,0.0
2021/22,2022-02-08,Fulham,Millwall,3,0,H,1.0,0.0,H,20.0,8.0,6.0,2.0,12.0,14.0,6.0,4.0,1.0,3.0,0.0,0.0
2021/22,2022-02-08,Luton,Barnsley,2,1,H,1.0,1.0,D,8.0,7.0,4.0,2.0,11.0,12.0,9.0,4.0,1.0,2.0,0.0,0.0
2021/22,2022-02-08,Stoke,Swansea,3,0,H,0.0,0.0,D,22.0,3.0,7.0,1.0,7.0,14.0,8.0,1.0,2.0,4.0,0.0,1.0
2021/22,2022-02-09,Blackburn,Nott'm Forest,0,2,A,0.0,1.0,A,13.0,14.0,8.0,5.0,20.0,11.0,5.0,4.0,3.0,3.0,1.0,0.0
2021/22,2022-02-09,Bournemouth,Birmingham,3,1,H,2.0,0.0,H,9.0,10.0,5.0,5.0,10.0,16.0,5.0,8.0,0.0,5.0,1.0,0.0
2021/22,2022-02-09,Bristol City,Reading,2,1,H,1.0,0.0,H,10.0,18.0,4.0,4.0,20.0,7.0,5.0,6.0,4.0,1.0,0.0,0.0
2021/22,2022-02-09,Cardiff,Peterboro,4,0,H,2.0,0.0,H,14.0,5.0,4.0,1.0,17.0,10.0,7.0,6.0,3.0,1.0,0.0,0.0
2021/22,2022-02-09,Preston,Huddersfield,0,0,D,0.0,0.0,D,16.0,8.0,4.0,1.0,12.0,7.0,1.0,2.0,1.0,2.0,0.0,0.0
2021/22,2022-02-09,QPR,Middlesbrough,2,2,D,1.0,1.0,D,7.0,18.0,4.0,5.0,9.0,10.0,3.0,8.0,0.0,1.0,0.0,0.0
2021/22,2022-02-09,Sheffield United,West Brom,2,0,H,1.0,0.0,H,12.0,13.0,5.0,3.0,10.0,10.0,3.0,2.0,1.0,1.0,0.0,1.0
2021/22,2022-02-12,Barnsley,QPR,1,0,H,0.0,0.0,D,19.0,12.0,5.0,3.0,11.0,11.0,2.0,4.0,1.0,1.0,0.0,0.0
2021/22,2022-02-12,Birmingham,Luton,3,0,H,1.0,0.0,H,9.0,8.0,6.0,2.0,8.0,12.0,0.0,7.0,0.0,0.0,0.0,0.0
2021/22,2022-02-12,Blackpool,Bournemouth,1,2,A,1.0,0.0,H,15.0,13.0,7.0,7.0,14.0,11.0,6.0,7.0,2.0,1.0,0.0,0.0
2021/22,2022-02-12,Huddersfield,Sheffield United,0,0,D,0.0,0.0,D,12.0,9.0,3.0,6.0,5.0,13.0,9.0,2.0,1.0,4.0,0.0,0.0
2021/22,2022-02-12,Hull,Fulham,0,1,A,0.0,0.0,D,8.0,11.0,2.0,4.0,14.0,15.0,1.0,4.0,2.0,1.0,0.0,0.0
2021/22,2022-02-12,Middlesbrough,Derby,4,1,H,3.0,1.0,H,14.0,6.0,9.0,1.0,13.0,12.0,6.0,7.0,3.0,2.0,0.0,0.0
2021/22,2022-02-12,Millwall,Cardiff,2,1,H,0.0,0.0,D,12.0,17.0,3.0,5.0,14.0,10.0,6.0,5.0,1.0,0.0,0.0,0.0
2021/22,2022-02-12,Nott'm Forest,Stoke,2,2,D,0.0,0.0,D,11.0,19.0,6.0,7.0,15.0,14.0,5.0,5.0,3.0,3.0,1.0,0.0
2021/22,2022-02-12,Peterboro,Preston,0,1,A,0.0,0.0,D,16.0,7.0,6.0,2.0,10.0,15.0,3.0,5.0,0.0,2.0,0.0,0.0
2021/22,2022-02-12,Reading,Coventry,2,3,A,1.0,1.0,D,12.0,13.0,4.0,4.0,9.0,9.0,4.0,5.0,1.0,5.0,1.0,0.0
2021/22,2022-02-13,Swansea,Bristol City,3,1,H,0.0,1.0,A,16.0,10.0,6.0,3.0,5.0,17.0,6.0,5.0,2.0,5.0,0.0,0.0
2021/22,2022-02-14,West Brom,Blackburn,0,0,D,0.0,0.0,D,13.0,10.0,3.0,3.0,8.0,10.0,3.0,7.0,0.0,1.0,0.0,0.0
2021/22,2022-02-15,Cardiff,Coventry,2,0,H,0.0,0.0,D,8.0,11.0,6.0,3.0,10.0,6.0,4.0,2.0,2.0,1.0,0.0,0.0
2021/22,2022-02-15,Millwall,QPR,2,0,H,0.0,0.0,D,13.0,10.0,8.0,2.0,7.0,10.0,2.0,5.0,2.0,1.0,0.0,0.0
2021/22,2022-02-15,Sheffield United,Hull,0,0,D,0.0,0.0,D,21.0,8.0,3.0,1.0,11.0,13.0,12.0,3.0,2.0,2.0,0.0,0.0
2021/22,2022-02-16,Peterboro,Reading,0,0,D,0.0,0.0,D,16.0,8.0,9.0,4.0,17.0,16.0,8.0,3.0,3.0,2.0,0.0,0.0
2021/22,2022-02-19,Bristol City,Middlesbrough,2,1,H,1.0,0.0,H,5.0,21.0,4.0,10.0,19.0,6.0,0.0,13.0,2.0,1.0,0.0,0.0
2021/22,2022-02-19,Cardiff,Blackpool,1,1,D,0.0,1.0,A,11.0,6.0,2.0,2.0,15.0,11.0,3.0,2.0,3.0,1.0,0.0,0.0
2021/22,2022-02-19,Coventry,Barnsley,1,0,H,0.0,0.0,D,19.0,6.0,7.0,0.0,11.0,14.0,3.0,3.0,0.0,2.0,0.0,0.0
2021/22,2022-02-19,Derby,Peterboro,1,0,H,0.0,0.0,D,25.0,5.0,5.0,0.0,10.0,13.0,8.0,1.0,5.0,4.0,1.0,1.0
2021/22,2022-02-19,Fulham,Huddersfield,1,2,A,0.0,2.0,A,20.0,6.0,6.0,4.0,5.0,9.0,12.0,2.0,2.0,1.0,0.0,0.0
2021/22,2022-02-19,Luton,West Brom,2,0,H,0.0,0.0,D,6.0,16.0,3.0,6.0,13.0,5.0,4.0,4.0,2.0,3.0,0.0,0.0
2021/22,2022-02-19,Preston,Reading,2,3,A,0.0,2.0,A,18.0,13.0,2.0,9.0,11.0,5.0,5.0,6.0,1.0,0.0,0.0,0.0
2021/22,2022-02-19,QPR,Hull,1,1,D,0.0,1.0,A,13.0,6.0,4.0,2.0,8.0,4.0,5.0,2.0,2.0,1.0,0.0,0.0
2021/22,2022-02-19,Sheffield United,Swansea,4,0,H,3.0,0.0,H,12.0,6.0,6.0,2.0,18.0,7.0,5.0,2.0,2.0,0.0,0.0,0.0
2021/22,2022-02-19,Stoke,Birmingham,2,2,D,1.0,1.0,D,10.0,8.0,3.0,3.0,8.0,10.0,5.0,2.0,0.0,0.0,0.0,0.0
2021/22,2022-02-22,Bristol City,Coventry,1,2,A,0.0,1.0,A,13.0,12.0,4.0,4.0,5.0,13.0,4.0,4.0,1.0,3.0,0.0,0.0
2021/22,2022-02-22,Hull,Barnsley,0,2,A,0.0,2.0,A,6.0,8.0,3.0,5.0,4.0,18.0,6.0,4.0,1.0,0.0,0.0,0.0
2021/22,2022-02-22,Middlesbrough,West Brom,2,1,H,0.0,1.0,A,8.0,8.0,3.0,2.0,16.0,8.0,2.0,3.0,2.0,3.0,0.0,0.0
2021/22,2022-02-22,Preston,Nott'm Forest,0,0,D,0.0,0.0,D,15.0,7.0,4.0,2.0,10.0,8.0,11.0,3.0,3.0,2.0,0.0,0.0
2021/22,2022-02-22,Reading,Birmingham,2,1,H,0.0,0.0,D,9.0,16.0,3.0,7.0,7.0,14.0,0.0,6.0,0.0,3.0,0.0,0.0
2021/22,2022-02-23,Derby,Millwall,1,2,A,0.0,2.0,A,14.0,8.0,3.0,4.0,11.0,11.0,9.0,1.0,1.0,1.0,0.0,0.0
2021/22,2022-02-23,Fulham,Peterboro,2,1,H,1.0,0.0,H,25.0,6.0,11.0,2.0,5.0,6.0,10.0,4.0,0.0,1.0,0.0,0.0
2021/22,2022-02-23,Huddersfield,Cardiff,2,1,H,0.0,0.0,D,14.0,10.0,4.0,7.0,5.0,9.0,12.0,2.0,2.0,7.0,0.0,0.0
2021/22,2022-02-23,QPR,Blackpool,2,1,H,1.0,0.0,H,8.0,7.0,5.0,2.0,7.0,11.0,3.0,1.0,3.0,2.0,1.0,0.0
2021/22,2022-02-23,Sheffield United,Blackburn,1,0,H,0.0,0.0,D,13.0,11.0,6.0,4.0,15.0,9.0,7.0,5.0,3.0,2.0,1.0,0.0
2021/22,2022-02-23,Stoke,Luton,1,2,A,0.0,0.0,D,5.0,12.0,2.0,4.0,8.0,11.0,6.0,6.0,1.0,6.0,0.0,0.0
2021/22,2022-02-26,Barnsley,Middlesbrough,3,2,H,2.0,0.0,H,7.0,16.0,5.0,4.0,14.0,12.0,2.0,12.0,3.0,0.0,0.0,0.0
2021/22,2022-02-26,Birmingham,Huddersfield,0,2,A,0.0,2.0,A,11.0,7.0,2.0,5.0,9.0,14.0,6.0,2.0,0.0,0.0,0.0,0.0
2021/22,2022-02-26,Blackburn,QPR,1,0,H,0.0,0.0,D,11.0,7.0,7.0,2.0,15.0,12.0,9.0,1.0,3.0,2.0,0.0,0.0
2021/22,2022-02-26,Blackpool,Reading,4,1,H,1.0,1.0,D,15.0,15.0,8.0,3.0,14.0,3.0,7.0,2.0,1.0,0.0,0.0,0.0
2021/22,2022-02-26,Bournemouth,Stoke,2,1,H,0.0,1.0,A,16.0,8.0,5.0,3.0,16.0,11.0,6.0,3.0,4.0,3.0,0.0,1.0
2021/22,2022-02-26,Cardiff,Fulham,0,1,A,0.0,1.0,A,9.0,11.0,4.0,3.0,12.0,10.0,8.0,9.0,2.0,2.0,0.0,0.0
2021/22,2022-02-26,Coventry,Preston,1,1,D,0.0,0.0,D,10.0,14.0,3.0,6.0,10.0,20.0,4.0,8.0,2.0,3.0,1.0,1.0
2021/22,2022-02-26,Luton,Derby,1,0,H,0.0,0.0,D,8.0,6.0,5.0,1.0,13.0,16.0,7.0,4.0,2.0,2.0,0.0,0.0
2021/22,2022-02-26,Millwall,Sheffield United,1,0,H,0.0,0.0,D,6.0,8.0,2.0,3.0,7.0,13.0,4.0,2.0,0.0,4.0,0.0,0.0
2021/22,2022-02-26,Nott'm Forest,Bristol City,2,0,H,1.0,0.0,H,16.0,5.0,6.0,1.0,9.0,14.0,11.0,5.0,1.0,4.0,0.0,0.0
2021/22,2022-02-26,Peterboro,Hull,0,3,A,0.0,1.0,A,5.0,11.0,1.0,6.0,8.0,4.0,5.0,1.0,3.0,0.0,0.0,0.0
2021/22,2022-02-28,West Brom,Swansea,0,2,A,0.0,0.0,D,12.0,15.0,1.0,4.0,7.0,8.0,4.0,7.0,0.0,2.0,0.0,0.0
2021/22,2022-03-01,Cardiff,Derby,1,0,H,0.0,0.0,D,14.0,9.0,4.0,1.0,11.0,10.0,3.0,6.0,2.0,4.0,0.0,0.0
2021/22,2022-03-04,Huddersfield,Peterboro,3,0,H,2.0,0.0,H,16.0,10.0,7.0,1.0,9.0,7.0,4.0,4.0,0.0,1.0,0.0,0.0
2021/22,2022-03-04,Sheffield United,Nott'm Forest,1,1,D,0.0,0.0,D,8.0,13.0,6.0,4.0,17.0,12.0,6.0,12.0,4.0,1.0,0.0,0.0
2021/22,2022-03-05,Bristol City,Birmingham,1,2,A,0.0,2.0,A,11.0,13.0,4.0,6.0,6.0,8.0,4.0,5.0,2.0,1.0,0.0,0.0
2021/22,2022-03-05,Derby,Barnsley,2,0,H,1.0,0.0,H,9.0,9.0,2.0,3.0,8.0,9.0,4.0,4.0,0.0,2.0,0.0,0.0
2021/22,2022-03-05,Fulham,Blackburn,2,0,H,2.0,0.0,H,14.0,4.0,6.0,1.0,10.0,14.0,5.0,5.0,2.0,2.0,0.0,0.0
2021/22,2022-03-05,Hull,West Brom,0,2,A,0.0,1.0,A,13.0,7.0,2.0,5.0,9.0,10.0,5.0,3.0,2.0,2.0,0.0,0.0
2021/22,2022-03-05,Middlesbrough,Luton,2,1,H,1.0,0.0,H,8.0,9.0,3.0,5.0,10.0,20.0,4.0,2.0,2.0,3.0,0.0,0.0
2021/22,2022-03-05,Preston,Bournemouth,2,1,H,0.0,0.0,D,13.0,8.0,5.0,3.0,11.0,10.0,2.0,4.0,4.0,1.0,0.0,1.0
2021/22,2022-03-05,QPR,Cardiff,1,2,A,1.0,0.0,H,18.0,11.0,3.0,4.0,8.0,12.0,8.0,2.0,1.0,0.0,0.0,0.0
2021/22,2022-03-05,Reading,Millwall,0,1,A,0.0,1.0,A,11.0,7.0,3.0,2.0,11.0,13.0,6.0,2.0,2.0,2.0,0.0,0.0
2021/22,2022-03-05,Stoke,Blackpool,0,1,A,0.0,0.0,D,10.0,9.0,2.0,4.0,15.0,10.0,2.0,2.0,3.0,3.0,0.0,0.0
2021/22,2022-03-05,Swansea,Coventry,3,1,H,2.0,0.0,H,8.0,12.0,3.0,4.0,9.0,11.0,1.0,4.0,2.0,2.0,0.0,0.0
2021/22,2022-03-08,Barnsley,Stoke,1,1,D,0.0,0.0,D,7.0,12.0,2.0,2.0,15.0,11.0,2.0,8.0,2.0,0.0,0.0,0.0
2021/22,2022-03-08,Blackburn,Millwall,0,0,D,0.0,0.0,D,12.0,0.0,3.0,0.0,3.0,13.0,10.0,2.0,1.0,2.0,0.0,0.0
2021/22,2022-03-08,Bournemouth,Peterboro,1,1,D,0.0,1.0,A,22.0,6.0,2.0,2.0,6.0,9.0,3.0,7.0,2.0,1.0,0.0,0.0
2021/22,2022-03-08,Coventry,Luton,0,1,A,0.0,1.0,A,12.0,6.0,3.0,3.0,7.0,16.0,2.0,2.0,3.0,5.0,0.0,0.0
2021/22,2022-03-08,Sheffield United,Middlesbrough,4,1,H,2.0,0.0,H,12.0,7.0,5.0,2.0,15.0,7.0,5.0,3.0,3.0,3.0,0.0,0.0
2021/22,2022-03-08,Swansea,Fulham,1,5,A,0.0,0.0,D,5.0,12.0,3.0,7.0,6.0,10.0,2.0,5.0,0.0,0.0,1.0,0.0
2021/22,2022-03-11,West Brom,Huddersfield,2,2,D,0.0,1.0,A,13.0,15.0,4.0,9.0,12.0,6.0,6.0,7.0,3.0,2.0,0.0,0.0
2021/22,2022-03-12,Barnsley,Fulham,1,1,D,1.0,0.0,H,8.0,16.0,3.0,3.0,15.0,13.0,4.0,5.0,4.0,3.0,0.0,0.0
2021/22,2022-03-12,Birmingham,Hull,0,0,D,0.0,0.0,D,13.0,8.0,2.0,2.0,10.0,15.0,5.0,6.0,0.0,1.0,0.0,0.0
2021/22,2022-03-12,Blackburn,Bristol City,0,1,A,0.0,0.0,D,14.0,8.0,7.0,3.0,11.0,12.0,7.0,3.0,1.0,3.0,0.0,0.0
2021/22,2022-03-12,Blackpool,Swansea,1,0,H,1.0,0.0,H,11.0,8.0,4.0,1.0,11.0,10.0,7.0,3.0,0.0,2.0,0.0,0.0
2021/22,2022-03-12,Bournemouth,Derby,2,0,H,1.0,0.0,H,14.0,8.0,7.0,3.0,11.0,6.0,7.0,4.0,3.0,2.0,0.0,0.0
2021/22,2022-03-12,Cardiff,Preston,0,0,D,0.0,0.0,D,9.0,9.0,3.0,3.0,7.0,5.0,5.0,2.0,2.0,2.0,0.0,0.0
2021/22,2022-03-12,Coventry,Sheffield United,4,1,H,1.0,1.0,D,27.0,12.0,14.0,4.0,13.0,4.0,5.0,7.0,0.0,0.0,0.0,0.0
2021/22,2022-03-12,Millwall,Middlesbrough,0,0,D,0.0,0.0,D,10.0,7.0,2.0,4.0,12.0,7.0,8.0,6.0,4.0,1.0,0.0,0.0
2021/22,2022-03-12,Nott'm Forest,Reading,4,0,H,1.0,0.0,H,10.0,7.0,5.0,3.0,18.0,14.0,2.0,4.0,2.0,4.0,0.0,0.0
2021/22,2022-03-12,Peterboro,Stoke,2,2,D,1.0,1.0,D,6.0,14.0,3.0,2.0,18.0,10.0,3.0,3.0,1.0,2.0,0.0,0.0
2021/22,2022-03-13,Luton,QPR,1,2,A,1.0,0.0,H,13.0,5.0,4.0,3.0,10.0,7.0,4.0,4.0,0.0,3.0,0.0,0.0
2021/22,2022-03-15,Barnsley,Bristol City,2,0,H,2.0,0.0,H,12.0,16.0,5.0,3.0,10.0,7.0,7.0,3.0,0.0,0.0,0.0,0.0
2021/22,2022-03-15,Birmingham,Middlesbrough,0,2,A,0.0,1.0,A,8.0,10.0,0.0,5.0,14.0,11.0,5.0,7.0,1.0,2.0,1.0,0.0
2021/22,2022-03-15,Blackburn,Derby,3,1,H,0.0,1.0,A,12.0,11.0,5.0,2.0,6.0,6.0,9.0,1.0,1.0,1.0,0.0,0.0
2021/22,2022-03-15,Bournemouth,Reading,1,1,D,1.0,0.0,H,10.0,8.0,6.0,3.0,21.0,8.0,5.0,7.0,2.0,1.0,0.0,0.0
2021/22,2022-03-15,West Brom,Fulham,1,0,H,0.0,0.0,D,9.0,8.0,5.0,1.0,7.0,7.0,8.0,8.0,1.0,1.0,0.0,0.0
2021/22,2022-03-16,Blackpool,Sheffield United,0,0,D,0.0,0.0,D,10.0,8.0,1.0,2.0,6.0,12.0,2.0,5.0,1.0,2.0,0.0,0.0
2021/22,2022-03-16,Cardiff,Stoke,2,1,H,2.0,1.0,H,12.0,7.0,6.0,4.0,11.0,10.0,9.0,8.0,1.0,0.0,0.0,0.0
2021/22,2022-03-16,Coventry,Hull,0,2,A,0.0,2.0,A,17.0,12.0,5.0,6.0,9.0,6.0,12.0,5.0,2.0,0.0,0.0,0.0
2021/22,2022-03-16,Luton,Preston,4,0,H,3.0,0.0,H,12.0,10.0,5.0,2.0,8.0,13.0,4.0,3.0,1.0,2.0,0.0,0.0
2021/22,2022-03-16,Millwall,Huddersfield,2,0,H,1.0,0.0,H,19.0,13.0,7.0,3.0,8.0,7.0,7.0,3.0,2.0,0.0,0.0,0.0
2021/22,2022-03-16,Nott'm Forest,QPR,3,1,H,0.0,1.0,A,16.0,6.0,8.0,1.0,11.0,18.0,6.0,2.0,2.0,5.0,0.0,0.0
2021/22,2022-03-16,Peterboro,Swansea,2,3,A,0.0,1.0,A,5.0,16.0,2.0,9.0,10.0,11.0,3.0,4.0,1.0,5.0,0.0,0.0
